	cl	ACO1.output_1	AFF4.output_1	ANXA11.output_1	ARNTL.output_1	Arnt..Ahr	BAT4.output_1	BATF..JUN	BOLL.output_1	BRCA1	Bcd_Cell_FBgn0000166	Bcl6	Bsh_Cell_FBgn0000529	C15_SOLEXA_FBgn0004863	C2orf52.output_1	CAT.output_1	CBFA2T2.output_1	CENTG1.output_1	CG13424_SOLEXA_FBgn0034520	CG7928_SANGER_10_FBgn0039740	CKMT1B.output_1	CNOT6.output_1	COBRA1.output_1	CREB1.output_1	CSTF2.output_1	CTCF	DIS3.output_1	DNMT3A.output_1	DTL.output_1	E2F6	E5_Cell_FBgn0008646	EBF1	EBF1.output_1	ECSIT.output_1	EGR1	EGR2	ELF2.output_1	ELK4	ESR1	ETFB.output_1	ETS1	ETS1.output_1	ETV4.output_1	EWSR1.FLI1	Eip74EF_FlyReg_FBgn0000567	En1	Erg	Ets1	Exex_SOLEXA_FBgn0041156	FAM127B.output_1	FIP1L1.output_1	FLI1	FLI1.output_1	FOXD1	FOXO3	FOXP4.output_1	Fer1_SANGER_5_FBgn0037475	GABPA	GATA2	GATA3	GIT2.output_1	GLYCTK.output_1	GOT1.output_1	GRHL1.output_1	GTF2B.output_1	GTF2H3.output_1	GTF3C2.output_1	GTF3C5.output_1	GTPBP1.output_1	GTPBP6.output_1	H1FX.output_1	H2AFZ.output_1	HHAT.output_1	HIF1A..ARNT	HIST1H2BN.output_1	HIST2H2AB.output_1	HIST2H2BE.output_1	HLH54F_da_SANGER_5_FBgn0022740	HTATIP2.output_1	Hand1..Tcfe2a	Hoxc9	Hr46_SANGER_5_FBgn0000448	IRF1	IRF1.output_1	Inv_Cell_FBgn0001269	LARP1.output_1	LAS1L.output_1	Lbe_SOLEXA_FBgn0011278	Lbl_Cell_FBgn0008651	MBTPS2.output_1	MCTP2.output_1	MDM2.output_1	MEF2A	MLX.output_1	MORG1.output_1	MTHFD1.output_1	Mafb	Myb	NFATC2	NFATC3.output_1	NFATC4.output_1	NFE2L2	NNT.output_1	NRF1	OTUD4.output_1	PCK2.output_1	PHTF1.output_1	PITX1.output_1	POLE3.output_1	PPP2R3B.output_1	PRDM1	PRNP.output_1	PTCD1.output_1	PTPMT1.output_1	RAB14.output_1	RAB2A.output_1	RARA.output_1	RBM3.output_1	RBM35A.output_1	REST	RIOK2.output_1	RNASEH2C.output_1	RORA_2	SCAND2.output_1	SCMH1.output_1	SEMA4A.output_1	SFT2D1.output_1	SLC18A1.output_1	SMAP1L.output_1	SMPX.output_1	SOX10	SOX13.output_1	SPAG7.output_1	SPI1	SREBF1	SRF	STAT1	STAT2..STAT1	STAT3	STAU2.output_1	STUB1.output_1	SUCLG1.output_1	Sox15_SANGER_5_FBgn0005613	Spi1	T	TAF1A.output_1	TAF9.output_1	TAGLN2.output_1	TAL1..GATA1	TAL1..TCF3	TBP	TBPL1.output_1	TCEAL2.output_1	TCEAL6.output_1	TCF3.output_1	TCF7L2	TEAD1	TEAD1.output_1	TFAM.output_1	TFAP2A	TFAP2A.output_1	TFAP2C	TFAP2C.output_1	TFE3.output_1	TFEB.output_1	TGIF1.output_1	TGIF2LX.output_1	THAP1	THAP5.output_1	THRA.output_1	THRAP6.output_1	TIA1.output_1	TIMELESS.output_1	TIMM44.output_1	TIMM8A.output_1	TLX1..NFIC	TMSL3.output_1	TOB2.output_1	TP53	TP63	TP73.output_1	TPI1.output_1	TPPP.output_1	TRIM21.output_1	TRIM69.output_1	TRIP10.output_1	TRMT1.output_1	TROVE2.output_1	TSC22D4.output_1	TSN.output_1	TSNAX.output_1	TULP1.output_1	Tal1..Gata1	Tcf12	Tcf3	Tcfcp2l1	Trl_FlyReg_FBgn0013263	Tup_SOLEXA_FBgn0003896	UBE2V1.output_1	UTP18.output_1	Ubx_Cell_FBgn0003944	Vis_SOLEXA_FBgn0033748	WISP2.output_1	XRCC1.output_1	YEATS4.output_1	YY1	ZBTB12.output_1	ZBTB25.output_1	ZBTB33	ZBTB4.output_1	ZBTB46.output_1	ZMAT2.output_1	ZMAT4.output_1	ZNF160.output_1	ZNF192.output_1	ZNF385.output_1	ZNF695.output_1	ZNF720.output_1	ZNF76.output_1	ZSWIM1.output_1	Zfx	ase_da_SANGER_10_FBgn0000137	brZ2_FlyReg_FBgn0000210	btd_NAR_FBgn0000233	byn_FlyReg_FBgn0011723	cwo_SANGER_5_FBgn0259938	dTCF	dl_NBT_FBgn0000462	dsf_SANGER_5_FBgn0015381	eg_SANGER_5_FBgn0000560	h_SANGER_5_FBgn0001168	her_SOLEXA_10_FBgn0001185	klu_SANGER_10_FBgn0013469	prd_SOLEXA_5_FBgn0003145	run_Bgb_NBT_FBgn0003300	sens_SOLEXA_5_FBgn0002573	tgo_ss_SANGER_5_FBgn0015014	toy_FlyReg_FBgn0019650	wor_SOLEXA_2_5_FBgn0001983	peaks_ets1.bed	peaks_heb.bed	peaks_ikzf1.bed	peaks_p5424_H3K4me2.bed	peaks_p5424_Pol2.bed	peaks_runx1.bed	peaks_tcf7.bed
mm9_chr1_194995551_194995752_+	1	0.0155759615933782	0	0.0167997547741398	0	0.0187539854657797	0	0	0	0	0	0	0	0	0.0345126475916194	0	0	0	0	0	0	0	0	0	0.0178359534926825	0	0	0.0316123717660008	0.0159236788584399	0	0	0.0181969020854617	0	0	0.0168518216083595	0	0	0	0.0158561524545132	0	0	0	0	0	0	0	0.0165567270749467	0.0169598775769826	0	0	0	0.0181969020854617	0	0.0151291473018851	0	0	0	0	0.0232725408222193	0.0500196066647506	0	0	0	0	0	0	0	0.0180088992949671	0	0	0	0	0	0.0171328233792672	0.0308326521488417	0	0	0	0	0.0172563237958097	0	0.0160654128774023	0.0227295335116468	0	0	0	0	0	0	0	0	0	0	0	0	0.0161023482907317	0	0.0185136636768516	0	0	0	0	0	0.0185136636768516	0	0.0162971349771105	0	0.0167489131563205	0	0	0.0184028358424678	0	0	0	0	0.0176000099607017	0	0	0.0320510062604902	0.0150362009687122	0	0	0.0162567474635673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156960296516704	0.0150362009687122	0	0.0179206964742685	0.0157586621258396	0.0169598775769826	0	0	0	0	0.0163382918227124	0.0205804832829828	0	0	0	0.0301442077427584	0.0254124646632314	0	0	0	0	0	0	0	0	0	0.0162171010472923	0.0313920593033407	0.0169051741724977	0	0.0165567270749467	0	0	0	0	0.0150590654049766	0	0	0.0187539854657797	0	0	0	0	0	0	0.0176000099607017	0	0	0	0	0	0.0150590654049766	0	0.0158896518707269	0.0705248461722049	0.0712328754995476	0	0.0323798915747384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155469588885985	0.0626064292919226	0	0.015790672623379	0	0	0	0	0	0.0151530223410979	0.0154346910881073	0	0	0.0176000099607017	0	0	0.0191734923598098	0	0	0.746268657	8.721393035	0.497512438	3.736318408	47.688	34.35166667	29.38
mm9_chr1_195171271_195171482_+	1	0	0	0	0	0	0	0	0.0152019351208614	0	0.0510040093092746	0.0174302403093179	0	0	0	0	0	0	0.0157287145148076	0	0	0	0.0299042839809075	0	0	0	0	0	0	0.0143235848090576	0	0	0	0	0	0.0148657684354481	0	0.0312713503211514	0	0	0	0.0163788244343589	0	0.0155639651960436	0	0	0.0466196359534299	0.0337840145234792	0	0	0	0.0334762381873038	0.0147031891408036	0	0	0.0176362388580435	0	0.0330074419991254	0	0	0.0142386957602012	0	0	0	0.0306637753475892	0	0	0	0	0.0171553969587128	0	0.0146015256285494	0	0.0245209724990482	0	0	0	0.0313376982956926	0	0	0	0	0	0	0	0	0	0	0	0.0143235848090576	0.0145284433590352	0	0	0	0.0146517297683476	0	0	0	0.0149521419904538	0	0	0	0	0.0146264746332525	0.0190629213019486	0	0	0.0159551258029403	0	0	0	0	0	0.0145768754215077	0	0	0	0	0	0	0.0300759056522556	0	0	0	0	0	0	0	0	0	0.016499933934228	0.0303380042705822	0	0.0341263481068551	0	0	0	0	0	0	0	0.0146015256285494	0.0142807026812026	0.0177475236724962	0	0	0	0	0	0.0314414113014097	0	0.0331025604009042	0	0.0156446919225781	0.0184173300838539	0.0156446919225781	0	0	0	0.0466813683126245	0	0.0163208412285911	0.0165632702449294	0	0.0292844114861799	0	0	0	0.0169129679423745	0	0	0.0143020320709025	0	0	0	0	0	0	0	0.0146517297683476	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0858860864587271	0.0404343728416485	0	0	0	0	0	0	0	0.0473117675809726	0	0	0.016156091909827	0	0	0.0142595920583294	0	0.0149521419904538	0	0	0	0	0	0	0.0142807026812026	0.0146517297683476	0	0	0.0149521419904538	0.0291831299842148	0	0	0	0.0144578672670857	0	0	0	0.0308254893204459	0	0.0191514625956346	0	0	0.0166961077975371	0	0	0	5.274881517	11.21327014	2.042654028	5.853080569	18.268	5.315	4.066666667
mm9_chr1_20985434_20985617_+	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0189536671199877	0.0219548020052483	0	0	0	0.0167513745833685	0	0.0168644051782311	0.0183417886530809	0	0	0.0367747931426435	0	0	0	0	0	0.0220301478221096	0.0181352937848329	0	0.0182884562088779	0.0339367174198665	0	0.0169528574246424	0	0	0.016835638839475	0	0	0	0.016669999963689	0	0.0179453369200284	0.0170761679596082	0	0.0191728869189384	0	0.017343853537154	0	0.0225725042637652	0.0181352937848329	0.0171730464675887	0	0	0	0.0164903211309313	0	0	0	0	0	0.0192507035261221	0	0	0	0	0	0.0171080233894482	0	0	0	0.0165402849530071	0.0377028931960789	0	0	0.016669999963689	0	0	0.0338397156322886	0	0	0	0	0	0.01839634723727	0	0.0167513745833685	0	0	0	0	0	0.0214252390926359	0	0	0	0	0	0	0	0	0	0	0	0.0168644051782311	0.0176456174227205	0.0400130767610902	0.0186280622566858	0	0.0168072170160553	0	0	0	0	0.0188180191214902	0.0198812686556416	0	0	0	0.0164903211309313	0.01959030957393	0	0	0	0.0186280622566858	0	0	0.01959030957393	0	0	0.0224173382989593	0	0	0.0175665036338209	0	0	0	0.0212352822278315	0	0.0177274598050684	0	0	0	0	0	0.0164903211309313	0	0	0.0234559006770605	0	0.019097541102077	0	0	0.0167791315534738	0	0.0207425137559786	0	0.0186897071223125	0	0	0	0	0.0172399014206871	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175279142650369	0	0	0.019097541102077	0	0	0	0	0.016835638839475	0.019414436987201	0.0208956761800236	0.0183417886530809	0	0.0174157740074161	0.0367231314532871	0	0.0838600633341986	0	0	0	0	0	0	0	0.0196833879307539	0	0	0.019097541102077	0	0	0.0182884562088779	0	0	0.0173795413358368	0	0	0	0	0	0.0196833879307539	0	0.0383457738378768	0	0.0366446716169654	0	0	0	0.0589998202895371	0.0191728869189384	0	0	0	0.0202129508433662	0	0.0173795413358368	0	0.0174899423527127	0	0.016835638839475	0.726775956	5.092896175	2.448087432	5.732240437	0.093046523	0.895	2.637832563
mm9_chr1_36126213_36126414_+	1	0.0166031948672559	0	0.0167997547741398	0.0305913632088976	0	0	0	0.0175267599267678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03145469177751	0	0.0496298943005391	0.0167997547741398	0	0	0.015790672623379	0	0.0175267599267678	0	0.0149690244990423	0	0.0171936913216404	0	0.015013575955027	0	0	0.0184028358424678	0.017387313540697	0	0.0314656134641052	0	0.0176758306898397	0.0191734923598098	0	0.0166506840110679	0	0	0.0160290982567978	0.0193336151626526	0.0196945637554317	0	0	0	0	0.0152262723750317	0	0	0.0180088992949671	0	0	0	0.0162567474635673	0	0	0.0313622806608531	0	0	0.0398009950248756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151530223410979	0	0	0	0	0	0.0170160020068815	0	0	0.0149690244990423	0	0	0	0	0.0167489131563205	0	0	0	0.0153020931041697	0.0179206964742685	0	0	0	0	0	0	0	0	0	0	0.015790672623379	0	0	0	0.0157586621258396	0	0	0	0.0200341897830861	0	0	0	0	0	0	0	0	0	0.0179206964742685	0	0	0.0151055331972858	0.0176000099607017	0	0	0	0	0	0	0	0	0	0	0	0.0316403849268822	0	0.0318473577168798	0	0	0	0.0505042550591224	0	0.0566591498152903	0	0.0315479124766072	0.0152262723750317	0	0	0.0505819923031018	0.0150590654049766	0	0	0.0152765227576403	0.0174559119709738	0.0149470885840918	0	0	0	0.0155759615933782	0	0	0	0	0	0	0	0	0.0157586621258396	0.0176000099607017	0.0181008565372259	0	0.0165567270749467	0	0	0	0	0	0	0	0	0	0	0	0	0.0154622159070125	0	0.0350535198535357	0	0	0	0	0	0.0149911854016605	0	0.0149470885840918	0.0302582946037702	0.0185136636768516	0	0	0	0	0	0.0179206964742685	0	0	0.0156053589048734	0	0	0	0	0	0	0	0.036962472935911	2.373134328	8.562189055	0.064676617	1.064676617	40.052	431.1433333	10.66166667
mm9_chr1_36824202_36824311_+	1	0	0	0.0309793643082761	0	0.0311737615474499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069327862500379	0	0	0.0278987028227423	0	0	0	0	0	0	0	0	0.0562976076648969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0293638481701506	0	0	0.0392268268843964	0	0	0	0	0	0.0393800901275419	0	0.0306169006267746	0	0	0	0	0	0	0	0	0	0.0335557552218146	0.0281238674197838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278120830407896	0	0	0	0.0323199884888104	0.0282176212287901	0.0353566235258877	0	0	0	0	0.0333786437062606	0	0	0	0	0.0301284096914239	0	0	0	0	0	0.0319402390836891	0	0.0315935550388322	0	0	0	0	0	0	0	0.0277273063734968	0	0	0	0.0296252109023656	0	0.0313781321411302	0	0	0	0	0	0	0	0	0.0314843878525964	0.0287226447731103	0	0	0	0	0.0279427292711989	0	0	0	0	0	0	0	0	0.0301284096914239	0	0	0.0300525149577909	0	0	0	0	0	0	0.0294275991789151	0	0	0.0287226447731103	0	0	0	0	0	0	0	0	0	0.0325948804464017	0.0592116942260932	0	0	0	0.033935504626936	0	0	0.0282176212287901	0	0	0.0330464219387886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277273063734968	0.036737291792683	0	0.0312746366327844	0	0	0	0	0	0	0.0284621367771519	0	0.0291185797917355	0	0	0	0	0	0.0380618500117516	2.908256881	3.651376147	5.366972477	4.550458716	52.22477941	65.74166667	19.795
mm9_chr1_39082036_39082298_+	1	0	0.0391868828895665	0.0507547450996186	0	0	0.0118411179721739	0	0	0	0	0.0131438835848577	0	0	0	0	0	0.0128883614870309	0	0.0116067122430493	0	0	0	0.0126328393892041	0	0	0.0120180979056524	0	0	0.0130112037899752	0	0	0	0	0.0371936163927355	0.0429033000466336	0	0.025089651674181	0.0120416105342967	0.0274966411551753	0.0117592439222287	0.0117197750926935	0	0	0.013238630087625	0	0.0265716693192034	0.0149649570761541	0	0.0117393920379317	0	0.0263109509396092	0	0.0120416105342967	0	0	0	0	0	0	0.0378482012087859	0	0.0119494972529352	0	0	0	0	0.0138159876270549	0.0122162574448337	0	0	0	0.0130542610816152	0.0115706757688781	0.0126670181779558	0	0	0.0303435387140453	0	0.0155171814838032	0.0118411179721739	0.0353122594389076	0.0214495754133145	0.0120180979056524	0	0	0	0	0	0.0279000149617232	0	0	0	0	0	0	0.011483869940105	0	0	0.0127019165727644	0.0127019165727644	0.0152671755725191	0.0116812242266465	0.0253340363559115	0	0	0	0	0	0.0124413637805563	0.0195830850391947	0	0	0.0117393920379317	0	0	0	0	0.0245984144842516	0	0	0	0.0372479078218639	0.0115180487288566	0	0	0	0	0.0130112037899752	0.0143875995367241	0.0132881147332905	0	0	0.0241721671333338	0.0132881147332905	0	0.0274913452640049	0.0194332632867227	0.0258234193726	0	0.0115354060866838	0	0	0	0	0	0	0	0.0128112493263886	0	0	0	0	0.0138159876270549	0	0.0121142183103022	0	0	0	0	0	0	0	0.0148322772812716	0	0	0.0131438835848577	0.0122427798110754	0	0.0127019165727644	0.0276319752541099	0.0115180487288566	0	0.0116812242266465	0	0.0126328393892041	0	0.0115529471236653	0	0	0	0.0149649570761541	0	0.0252886194730882	0.0242417836063694	0	0	0	0.0114670412419941	0.0252187139188562	0	0	0	0	0	0	0	0	0.0130984667020344	0	0	0	0	0	0	0	0	0.0256641145421296	0	0.0124413637805563	0	0.0134461020812227	0	0	0.0119949141357585	0.0127375655279329	0	0	0	0.0114670412419941	0	0.0124413637805563	0	0.0497973937255264	0	0	0.0123533282688438	0	0	0.0192042635551377	0.0272506182955306	0	0.0408891434632927	0.0122162574448337	0	0	0.0161701221619735	0	0.0128493570397726	5.404580153	3.255725191	2.076335878	12.65648855	51.262	165.35	60.535
mm9_chr1_39082340_39082541_+	1	0	0	0.0157586621258396	0	0	0	0	0.0159582503010037	0	0.0152262723750317	0	0	0	0.0350535198535357	0	0.0169598775769826	0	0	0	0	0.0152512514863504	0.0166992404154916	0	0	0	0.0203292843164989	0	0	0.0170160020068815	0	0	0	0.0154622159070125	0.0170736232633483	0.0155183403369115	0.0156053589048734	0.0330469964191886	0	0	0.0153279696896713	0	0	0.0335319831443529	0	0	0.0490666304950018	0.0490295542343034	0	0.0174559119709738	0	0.0488865484995864	0.0149690244990423	0.0164666861690124	0.0301220468401402	0.0328288530309376	0.0176758306898397	0.0168518216083595	0	0	0.0343873826432808	0.0162171010472923	0	0	0.0166992404154916	0	0	0	0	0	0	0	0	0	0	0	0	0.0156960296516704	0	0.0166031948672559	0	0	0.0151771641460452	0	0	0.0151530223410979	0	0.0162171010472923	0.0181969020854617	0	0.0152512514863504	0	0	0	0	0.0151530223410979	0	0.0161023482907317	0.0182974164441099	0	0	0.0166031948672559	0	0	0	0	0	0	0	0	0.0177544091335374	0	0.0335739392017502	0.0153020931041697	0	0	0	0	0	0	0	0	0	0.015013575955027	0	0.034608183447917	0	0.0171936913216404	0.0158896518707269	0.0149690244990423	0	0	0	0.0152512514863504	0	0	0	0.0176000099607017	0.0158561524545132	0	0	0	0	0.0153020931041697	0	0	0	0	0	0.0153806715478674	0	0	0	0	0.0163382918227124	0	0	0	0	0	0.0166992404154916	0	0.0186304850492373	0	0	0	0.0342656467585345	0	0	0.0149911854016605	0	0	0	0	0	0.0176000099607017	0	0.0150590654049766	0	0	0	0	0	0	0	0	0	0	0	0.0156053589048734	0.0171328233792672	0.0153279696896713	0	0.0535810765997169	0.0495789629023616	0	0	0	0	0.0187539854657797	0	0	0.0155183403369115	0	0	0	0	0	0	0	0	0	0.0306041862083395	0	0.0156351617092972	0	0	0	0	0	0	0.0185136636768516	0	0	0.0314026681743963	0	0	0	0	0	0	0.0174559119709738	0	0	0.0321098242320605	0	0	0	0.0184028358424678	1.606965174	7.383084577	0.895522388	5.980099502	51.262	165.35	60.535
mm9_chr1_39791333_39791486_+	1	0	0	0	0.0198755464554177	0	0.0202769471157487	0.0214640304337595	0	0.0200031421397476	0	0	0	0.0197834780810477	0.0210578349648128	0	0.0215753594487842	0	0	0.0225877905598021	0.0215753594487842	0	0	0	0	0	0.0459790738495038	0.0211055424075677	0	0.0684654545795999	0	0	0	0	0.0205011577769905	0.0915289590060335	0.0438999919692578	0.0941145341483736	0	0	0.0402734889885481	0	0.0218744280145402	0.117864429496878	0	0	0.099847031948378	0.128334177461072	0	0.0204625377795361	0	0.100357128231849	0	0.0200031421397476	0.019906911703011	0	0	0.0517254659763504	0.0228421570044451	0.0219382178007439	0	0.0214640304337595	0	0.0201027497643014	0	0	0	0	0.0209193428140289	0	0.0412638152335798	0	0	0	0	0	0	0	0	0	0	0	0.022138667603139	0.0209193428140289	0	0	0	0	0	0.0208746406929158	0	0	0	0.0406751556602065	0	0.0211540654015494	0	0	0.02403778238736	0	0	0.0248096733159743	0.0220034741465386	0.0213569035305688	0.0205800107926858	0	0	0	0.0222806234834869	0	0	0.0248096733159743	0	0	0	0	0	0.021750994392577	0	0	0	0	0	0	0	0.022138667603139	0	0	0	0.0215753594487842	0	0	0	0.0434624312527179	0	0	0	0	0	0.0251887056491618	0.0197534404883082	0	0	0.0710633191302183	0	0	0	0.0395669561620954	0.0229322765108871	0.0513002401741585	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222087582266146	0	0.0213048190229134	0	0	0	0	0	0	0	0	0.020830631655929	0.0205800107926858	0	0	0	0	0	0.0199386274075496	0	0	0.020830631655929	0	0.0216912337426432	0	0.0251887056491618	0.0203131071719576	0	0.0236587500541725	0	0.0218120403158067	0.0205403104808414	0	0	0	0	0	0	0	0	0	0	0	0.0281686530717091	0.0203497338224021	0.0228421570044451	0	0	0.0230253512763421	0	0	0	0	0	0	0	0	0.0457544739331635	0.0215191491758305	0	0	0	0	0	0.0235428757603135	0	0	0	0.0204625377795361	0.021750994392577	0	0.0220702660758307	0	0.0236587500541725	0	0	5.098039216	0.653594771	2.764705882	2.444444444	42.638	94.93833333	9.241666667
mm9_chr1_43410529_43410712_+	1	0	0.0169230055355631	0	0	0.0351082631424718	0	0	0.0367032719742975	0.0200971623238584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0593928679667009	0	0.0335040330152347	0	0	0	0	0	0.0225725042637652	0	0	0	0.0188848740745887	0	0.0383114501874397	0.0405227801947129	0	0.0231506667018419	0.0212352822278315	0	0.0191728869189384	0	0.0232767066147856	0.0210594096411025	0.01959030957393	0	0.019097541102077	0	0.0219796524301156	0.0176057308722205	0	0	0.0181352937848329	0	0	0	0.0192507035261221	0.0175665036338209	0	0	0	0	0.0349425108008882	0.0173086944660861	0.0374025353143986	0.0176456174227205	0	0.0208956761800236	0.0395075666951525	0	0.0204629917753918	0	0.0171080233894482	0	0	0	0	0	0	0	0	0.033502749166737	0.0212352822278315	0	0.0238062695273979	0.0173086944660861	0.0166434835549764	0.0179914198027435	0	0	0.0169230055355631	0.0166968159991794	0	0	0	0	0.0167239385102808	0	0.01959030957393	0	0.0190245139897383	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187529960433498	0	0.0202129508433662	0	0	0	0	0	0.01959030957393	0	0.0220047658273241	0	0	0.0212352822278315	0	0.036144228013124	0	0	0.0389214680553564	0	0	0.0174525684481755	0.0170761679596082	0	0	0.0181852576069086	0	0	0	0	0	0.0196833879307539	0	0	0.0347705513562173	0	0.0558873093940476	0.0174157740074161	0.0343709433600447	0.0183417886530809	0	0.0170137118843034	0	0	0.036606393466317	0	0	0	0	0	0	0	0.0167239385102808	0	0	0	0	0.0167513745833685	0	0	0	0.022328886052548	0	0	0.0172062385315898	0.016835638839475	0	0	0.0404354134986248	0	0.01959030957393	0.0227385295588128	0	0	0.016835638839475	0	0	0	0.0187529960433498	0	0.0178122257404686	0.0176456174227205	0	0	0	0	0.0168644051782311	0	0	0.0193311584814265	0	0	0	0	0.0230702117465375	0	0	0	0.0549121180045069	0	0.0170137118843034	0	0	0	0.0386651405133231	0	0.0190245139897383	0	0	0	0	0.0179453369200284	0	0	0	0.042097124113327	1.273224044	0	1.120218579	2.606557377	24.142	18.05166667	4.888333334
mm9_chr1_51641775_51642017_+	1	0	0	0	0.0133134245851916	0	0	0	0.0295057083521811	0.0292839508191718	0	0	0	0.0129862293535898	0.0143327317477593	0	0.0146811651597429	0.0127310822629088	0.0126058264188227	0	0.0125463312919605	0.0138297003563002	0.0155766573496766	0.040016434738371	0	0.0136050819169507	0.0407165062105261	0.0154740805574244	0.0134372395578256	0.0128892000318976	0	0	0	0	0	0	0	0.0510646050378307	0	0	0.0254621645258176	0.0142807105605361	0.0129129699859847	0.058276166050603	0.0278450381272798	0.0128657408050724	0.0714191423148753	0.0592301930274268	0.0131153933772693	0	0	0.0584913304131642	0.0308828955479758	0.0295759948776423	0	0	0	0.048198764495764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135025051246985	0	0.0342557133673065	0	0.0246223442762057	0.0313075474391209	0	0	0.0151974409308516	0	0	0	0	0	0.012709589727017	0	0	0	0.012585774754383	0.016201730388233	0.0426648010234843	0.0125269299646532	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149578047863157	0	0	0	0	0.0152850000179174	0.0280269258503558	0	0.014498505397379	0	0.0212259385945436	0.0283619692225868	0.041697818421532	0	0.0131153933772693	0.0131423804316452	0	0.0139967609226457	0.0129614757846262	0	0	0.0458052235263553	0	0	0	0.0200573221666188	0.0139967609226457	0	0.0124887454326907	0	0	0.0378301733883708	0.029557780587044	0.0287545756811644	0	0	0	0.0412376286305443	0	0	0.0143327317477593	0	0.0126466146586007	0.0139112873736381	0.0280466109321577	0	0	0	0.0141809846112934	0	0	0.0140410744160002	0	0	0.0272669399141258	0	0	0	0	0	0	0.02771703473691	0	0.0127310822629088	0	0	0	0	0.0126673617717208	0.0138297003563002	0.0126883515466352	0	0	0.0159250907616602	0	0.0151974409308516	0.0127310822629088	0	0.0287383347984022	0	0	0.0440890651125997	0.0280821488320003	0	0	0.0134054758030062	0.0267273159032539	0.0137902568938778	0	0.012709589727017	0.0257784000637951	0	0	0	0	0	0	0.0131153933772693	0	0	0.0136768757023615	0.0131423804316452	0	0	0.0389471856159494	0.0142301549555071	0	0.0124147306008366	0.0172746118366039	0.014498505397379	0.0142301549555071	0	0.0129129699859847	0	0	0	0	0.0155766573496766	0	0	0	0	0.0351947372578151	0	0	0	0.0127310822629088	15.32231405	2.272727273	13.19008264	19.21487603	38.228	26.135	30.38666667
